RI,c,hpV,rrp2spikeRatio,surviveBinary
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.6246719160104987,1.0
0.15,1.2,-71.5,0.6821480406386067,1.0
0.15,1.2,-71.5,0.5008944543828264,1.0
0.15,1.2,-71.5,0.00909090909090909,1.0
0.15,1.2,-71.5,0.004724409448818898,1.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.5318352059925093,1.0
0.15,1.2,-71.5,0.009531374106433678,1.0
0.15,1.2,-71.5,0.7640750670241286,1.0
0.15,1.2,-71.5,0.009569377990430622,1.0
0.15,1.2,-71.5,0.006928406466512702,1.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.755656108597285,1.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.8312655086848635,1.0
0.15,1.2,-71.5,0.7592592592592593,1.0
0.15,1.2,-71.5,0.009153318077803204,1.0
0.15,1.2,-71.5,0.6528925619834711,1.0
0.15,1.2,-71.5,0.010878661087866108,1.0
0.15,1.2,-71.5,0.7572559366754618,1.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.6869918699186992,1.0
0.15,1.2,-71.5,0.5250501002004008,1.0
0.15,1.2,-71.5,0.8234442836468886,1.0
0.15,1.2,-71.5,0.7559055118110236,1.0
0.15,1.2,-71.5,0.757085020242915,1.0
0.15,1.2,-71.5,0.005434782608695652,1.0
0.15,1.2,-71.5,0.6070110701107011,1.0
0.15,1.2,-71.5,0.8390977443609022,1.0
0.15,1.2,-71.5,0.8327526132404182,1.0
0.15,1.2,-71.5,0.6681818181818182,1.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.7506493506493507,1.0
0.15,1.2,-71.5,0.0,0.0
0.15,1.2,-71.5,0.8251748251748252,1.0
0.15,1.2,-71.5,0.014285714285714285,1.0
0.15,1.2,-71.5,0.782608695652174,1.0
0.15,1.2,-71.5,0.6185819070904646,1.0
0.15,1.2,-71.5,0.806282722513089,1.0
0.15,1.2,-71.5,0.4722598105548038,1.0
0.15,1.2,-71.5,0.5322245322245323,1.0
0.15,1.2,-71.5,0.5928270042194093,1.0
0.15,1.2,-71.5,0.8145695364238411,1.0
0.15,1.2,-71.5,0.6788008565310493,1.0
0.15,1.2,-71.5,0.7949438202247191,1.0
0.15,1.2,-71.5,0.011782032400589101,1.0
0.15,1.2,-72.0,0.005455962587685113,1.0
0.15,1.2,-72.0,0.6335877862595419,1.0
0.15,1.2,-72.0,0.6666666666666666,1.0
0.15,1.2,-72.0,0.7654639175257731,1.0
0.15,1.2,-72.0,0.726027397260274,1.0
0.15,1.2,-72.0,0.717687074829932,1.0
0.15,1.2,-72.0,0.5639913232104121,1.0
0.15,1.2,-72.0,0.776595744680851,1.0
0.15,1.2,-72.0,0.7020725388601037,1.0
0.15,1.2,-72.0,0.8055555555555556,1.0
0.15,1.2,-72.0,0.7777777777777778,1.0
0.15,1.2,-72.0,0.636568848758465,1.0
0.15,1.2,-72.0,0.836555360281195,1.0
0.15,1.2,-72.0,0.7884615384615384,1.0
0.15,1.2,-72.0,0.7768817204301075,1.0
0.15,1.2,-72.0,0.7025641025641025,1.0
0.15,1.2,-72.0,0.0,0.0
0.15,1.2,-72.0,0.0,0.0
0.15,1.2,-72.0,0.8180076628352491,1.0
0.15,1.2,-72.0,0.7761557177615572,1.0
0.15,1.2,-72.0,0.6950904392764858,1.0
0.15,1.2,-72.0,0.7082452431289641,1.0
0.15,1.2,-72.0,0.0023492560689115116,1.0
0.15,1.2,-72.0,0.007880220646178092,1.0
0.15,1.2,-72.0,0.6297169811320755,1.0
0.15,1.2,-72.0,0.018356643356643356,1.0
0.15,1.2,-72.0,0.0,0.0
0.15,1.2,-72.0,0.8085106382978723,1.0
0.15,1.2,-72.0,0.6974789915966386,1.0
0.15,1.2,-72.0,0.6766743648960739,1.0
0.15,1.2,-72.0,0.830122591943958,1.0
0.15,1.2,-72.0,0.8034934497816594,1.0
0.15,1.2,-72.0,0.7015945330296127,1.0
0.15,1.2,-72.0,0.7359454855195912,1.0
0.15,1.2,-72.0,0.5524752475247525,1.0
0.15,1.2,-72.0,0.00390625,1.0
0.15,1.2,-72.0,0.6270022883295194,1.0
0.15,1.2,-72.0,0.7901907356948229,1.0
0.15,1.2,-72.0,0.5811965811965812,1.0
0.15,1.2,-72.0,0.0,0.0
0.15,1.2,-72.0,0.006837606837606838,1.0
0.15,1.2,-72.0,0.6853932584269663,1.0
0.15,1.2,-72.0,0.0023734177215189874,1.0
0.15,1.2,-72.0,0.39570164348925413,1.0
0.15,1.2,-72.0,0.6778042959427207,1.0
0.15,1.2,-72.0,0.005046257359125316,1.0
0.15,1.2,-72.0,0.0023023791250959325,1.0
0.15,1.2,-72.0,0.42362002567394097,1.0
0.15,1.2,-72.0,0.003937007874015748,1.0
0.15,1.2,-72.0,0.5536105032822757,1.0
0.15,1.2,-72.5,0.006726457399103139,1.0
0.15,1.2,-72.5,0.013291634089132134,1.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.656441717791411,1.0
0.15,1.2,-72.5,0.5711538461538461,1.0
0.15,1.2,-72.5,0.6147368421052631,1.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.8623548922056384,1.0
0.15,1.2,-72.5,0.7285714285714285,1.0
0.15,1.2,-72.5,0.007148530579825258,1.0
0.15,1.2,-72.5,0.6947791164658634,1.0
0.15,1.2,-72.5,0.7670886075949367,1.0
0.15,1.2,-72.5,0.5469387755102041,1.0
0.15,1.2,-72.5,0.010736196319018405,1.0
0.15,1.2,-72.5,0.003142183817753339,1.0
0.15,1.2,-72.5,0.592964824120603,1.0
0.15,1.2,-72.5,0.71900826446281,1.0
0.15,1.2,-72.5,0.6850715746421268,1.0
0.15,1.2,-72.5,0.006044905008635579,1.0
0.15,1.2,-72.5,0.0023715415019762848,1.0
0.15,1.2,-72.5,0.00645682001614205,1.0
0.15,1.2,-72.5,0.6716917922948074,1.0
0.15,1.2,-72.5,0.6277915632754343,1.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.8240131578947368,1.0
0.15,1.2,-72.5,0.6693227091633466,1.0
0.15,1.2,-72.5,0.7418655097613883,1.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.006235385814497272,1.0
0.15,1.2,-72.5,0.004709576138147566,1.0
0.15,1.2,-72.5,0.0030188679245283017,1.0
0.15,1.2,-72.5,0.5215419501133787,1.0
0.15,1.2,-72.5,0.5995260663507109,1.0
0.15,1.2,-72.5,0.6714975845410628,1.0
0.15,1.2,-72.5,0.003933910306845004,1.0
0.15,1.2,-72.5,0.5796064400715564,1.0
0.15,1.2,-72.5,0.8226744186046512,1.0
0.15,1.2,-72.5,0.6303142329020333,1.0
0.15,1.2,-72.5,0.007886435331230283,1.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.006304176516942475,1.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.0,0.0
0.15,1.2,-72.5,0.75,1.0
0.15,1.2,-72.5,0.008620689655172414,1.0
0.15,1.2,-72.5,0.7796143250688705,1.0
0.15,1.2,-72.5,0.8016997167138811,1.0
0.15,1.2,-72.5,0.7121212121212122,1.0
0.15,1.2,-72.5,0.5735294117647058,1.0
0.15,1.2,-72.5,0.002362204724409449,1.0
0.15,1.2,-73.0,0.5208333333333334,1.0
0.15,1.2,-73.0,0.003137254901960784,1.0
0.15,1.2,-73.0,0.7281553398058253,1.0
0.15,1.2,-73.0,0.5661605206073753,1.0
0.15,1.2,-73.0,0.010687022900763359,1.0
0.15,1.2,-73.0,0.6169064748201439,1.0
0.15,1.2,-73.0,0.011278195488721804,1.0
0.15,1.2,-73.0,0.005952380952380952,1.0
0.15,1.2,-73.0,0.5932584269662922,1.0
0.15,1.2,-73.0,0.5567685589519651,1.0
0.15,1.2,-73.0,0.003924646781789639,1.0
0.15,1.2,-73.0,0.47113594040968343,1.0
0.15,1.2,-73.0,0.0039001560062402497,1.0
0.15,1.2,-73.0,0.5833333333333334,1.0
0.15,1.2,-73.0,0.5485961123110151,1.0
0.15,1.2,-73.0,0.7311557788944724,1.0
0.15,1.2,-73.0,0.0032102728731942215,1.0
0.15,1.2,-73.0,0.7374005305039788,1.0
0.15,1.2,-73.0,0.76,1.0
0.15,1.2,-73.0,0.01445578231292517,1.0
0.15,1.2,-73.0,0.6966731898238747,1.0
0.15,1.2,-73.0,0.007220216606498195,1.0
0.15,1.2,-73.0,0.002356637863315004,1.0
0.15,1.2,-73.0,0.731457800511509,1.0
0.15,1.2,-73.0,0.7579787234042553,1.0
0.15,1.2,-73.0,0.0023923444976076554,1.0
0.15,1.2,-73.0,0.4888888888888889,1.0
0.15,1.2,-73.0,0.007194244604316547,1.0
0.15,1.2,-73.0,0.5886363636363636,1.0
0.15,1.2,-73.0,0.5948275862068966,1.0
0.15,1.2,-73.0,0.0,0.0
0.15,1.2,-73.0,0.7588075880758808,1.0
0.15,1.2,-73.0,0.707196029776675,1.0
0.15,1.2,-73.0,0.49390243902439024,1.0
0.15,1.2,-73.0,0.7932960893854749,1.0
0.15,1.2,-73.0,0.47474747474747475,1.0
0.15,1.2,-73.0,0.017543859649122806,1.0
0.15,1.2,-73.0,0.010835913312693499,1.0
0.15,1.2,-73.0,0.7084233261339092,1.0
0.15,1.2,-73.0,0.49727767695099817,1.0
0.15,1.2,-73.0,0.006933744221879815,1.0
0.15,1.2,-73.0,0.6180904522613065,1.0
0.15,1.2,-73.0,0.00564516129032258,1.0
0.15,1.2,-73.0,0.008283132530120483,1.0
0.15,1.2,-73.0,0.5906862745098039,1.0
0.15,1.2,-73.0,0.0,0.0
0.15,1.2,-73.0,0.7402234636871509,1.0
0.15,1.2,-73.0,0.7142857142857143,1.0
0.15,1.2,-73.0,0.006880733944954129,1.0
0.15,1.2,-73.0,0.0,1.0
0.15,1.2,-73.5,0.00911854103343465,1.0
0.15,1.2,-73.5,0.5833333333333334,1.0
0.15,1.2,-73.5,0.011801730920535013,1.0
0.15,1.2,-73.5,0.5793650793650794,1.0
0.15,1.2,-73.5,0.006394884092725819,1.0
0.15,1.2,-73.5,0.6633165829145728,1.0
0.15,1.2,-73.5,0.012448132780082987,1.0
0.15,1.2,-73.5,0.5145631067961165,1.0
0.15,1.2,-73.5,0.7416666666666667,1.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.6843657817109144,1.0
0.15,1.2,-73.5,0.6244131455399061,1.0
0.15,1.2,-73.5,0.009471191791633781,1.0
0.15,1.2,-73.5,0.005622489959839358,1.0
0.15,1.2,-73.5,0.06939090208172706,1.0
0.15,1.2,-73.5,0.006734006734006734,1.0
0.15,1.2,-73.5,0.7277628032345014,1.0
0.15,1.2,-73.5,0.011155378486055778,1.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.6394736842105263,1.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.6101694915254238,1.0
0.15,1.2,-73.5,0.004149377593360996,1.0
0.15,1.2,-73.5,0.5523952095808383,1.0
0.15,1.2,-73.5,0.002354788069073783,1.0
0.15,1.2,-73.5,0.007898894154818325,1.0
0.15,1.2,-73.5,0.5863636363636363,1.0
0.15,1.2,-73.5,0.514161220043573,1.0
0.15,1.2,-73.5,0.03372549019607843,1.0
0.15,1.2,-73.5,0.6456310679611651,1.0
0.15,1.2,-73.5,0.6717171717171717,1.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.04201680672268908,0.0
0.15,1.2,-73.5,0.5294117647058824,1.0
0.15,1.2,-73.5,0.5995525727069351,1.0
0.15,1.2,-73.5,0.7380281690140845,1.0
0.15,1.2,-73.5,0.7036082474226805,1.0
0.15,1.2,-73.5,0.006405124099279423,1.0
0.15,1.2,-73.5,0.0024875621890547263,1.0
0.15,1.2,-73.5,0.5857740585774058,1.0
0.15,1.2,-73.5,0.7245989304812834,1.0
0.15,1.2,-73.5,0.5566502463054187,1.0
0.15,1.2,-73.5,0.6270783847980997,1.0
0.15,1.2,-73.5,0.0,0.0
0.15,1.2,-73.5,0.43564356435643564,1.0
0.15,1.2,-73.5,0.7519181585677749,1.0
0.15,1.2,-73.5,0.6050228310502284,1.0
0.15,1.2,-73.5,0.014311270125223614,1.0
0.15,1.2,-74.0,0.008239700374531835,1.0
0.15,1.2,-74.0,0.5875299760191847,1.0
0.15,1.2,-74.0,0.6238698010849909,1.0
0.15,1.2,-74.0,0.538135593220339,1.0
0.15,1.2,-74.0,0.009266409266409266,1.0
0.15,1.2,-74.0,0.7695473251028807,1.0
0.15,1.2,-74.0,0.4587628865979381,1.0
0.15,1.2,-74.0,0.5393794749403341,1.0
0.15,1.2,-74.0,0.0,0.0
0.15,1.2,-74.0,0.4144385026737968,1.0
0.15,1.2,-74.0,0.5449826989619377,1.0
0.15,1.2,-74.0,0.4471830985915493,1.0
0.15,1.2,-74.0,0.6376021798365122,1.0
0.15,1.2,-74.0,0.014878621769772905,1.0
0.15,1.2,-74.0,0.4397993311036789,1.0
0.15,1.2,-74.0,0.0,0.0
0.15,1.2,-74.0,0.7060518731988472,1.0
0.15,1.2,-74.0,0.6407942238267148,1.0
0.15,1.2,-74.0,0.5751295336787565,1.0
0.15,1.2,-74.0,0.006389776357827476,1.0
0.15,1.2,-74.0,0.007246376811594203,1.0
0.15,1.2,-74.0,0.5463182897862233,1.0
0.15,1.2,-74.0,0.6796657381615598,1.0
0.15,1.2,-74.0,0.676056338028169,1.0
0.15,1.2,-74.0,0.5391923990498813,1.0
0.15,1.2,-74.0,0.013023255813953489,1.0
0.15,1.2,-74.0,0.6938202247191011,1.0
0.15,1.2,-74.0,0.007125890736342043,1.0
0.15,1.2,-74.0,0.6685393258426966,1.0
0.15,1.2,-74.0,0.5963541666666666,1.0
0.15,1.2,-74.0,0.03803486529318542,1.0
0.15,1.2,-74.0,0.49171270718232046,1.0
0.15,1.2,-74.0,0.615606936416185,1.0
0.15,1.2,-74.0,0.005897219882055603,1.0
0.15,1.2,-74.0,0.015414258188824663,1.0
0.15,1.2,-74.0,0.005865102639296188,1.0
0.15,1.2,-74.0,0.6124497991967871,1.0
0.15,1.2,-74.0,0.6972477064220184,1.0
0.15,1.2,-74.0,0.006430868167202572,1.0
0.15,1.2,-74.0,0.009397024275646046,1.0
0.15,1.2,-74.0,0.0,0.0
0.15,1.2,-74.0,0.0,0.0
0.15,1.2,-74.0,0.5275779376498801,1.0
0.15,1.2,-74.0,0.6464646464646465,1.0
0.15,1.2,-74.0,0.6198347107438017,1.0
0.15,1.2,-74.0,0.6968838526912181,1.0
0.15,1.2,-74.0,0.6569920844327177,1.0
0.15,1.2,-74.0,0.0,0.0
0.15,1.2,-74.0,0.007830853563038372,1.0
0.15,1.2,-74.0,0.005766062602965404,1.0
0.15,1.4,-71.0,0.5105386416861827,1.0
0.15,1.4,-71.0,0.7074285714285714,1.0
0.15,1.4,-71.0,0.42839195979899497,1.0
0.15,1.4,-71.0,0.6086956521739131,1.0
0.15,1.4,-71.0,0.0,1.0
0.15,1.4,-71.0,0.4564102564102564,1.0
0.15,1.4,-71.0,0.5478841870824054,1.0
0.15,1.4,-71.0,0.6533637400228051,1.0
0.15,1.4,-71.0,0.6175349428208387,1.0
0.15,1.4,-71.0,0.6144708423326134,1.0
0.15,1.4,-71.0,0.7851851851851852,1.0
0.15,1.4,-71.0,0.6002202643171806,1.0
0.15,1.4,-71.0,0.5578947368421052,1.0
0.15,1.4,-71.0,0.5495818399044206,1.0
0.15,1.4,-71.0,0.0,0.0
0.15,1.4,-71.0,0.5387647831800263,1.0
0.15,1.4,-71.0,0.02316346790205162,1.0
0.15,1.4,-71.0,0.4634146341463415,1.0
0.15,1.4,-71.0,0.5879237288135594,1.0
0.15,1.4,-71.0,0.42944038929440387,1.0
0.15,1.4,-71.0,0.45819397993311034,1.0
0.15,1.4,-71.0,0.6517467248908297,1.0
0.15,1.4,-71.0,0.5133120340788072,1.0
0.15,1.4,-71.0,0.601081081081081,1.0
0.15,1.4,-71.0,0.5457967377666249,1.0
0.15,1.4,-71.0,0.6233453670276775,1.0
0.15,1.4,-71.0,0.6187134502923977,1.0
0.15,1.4,-71.0,0.5873015873015873,1.0
0.15,1.4,-71.0,0.5607235142118863,1.0
0.15,1.4,-71.0,0.3011049723756906,1.0
0.15,1.4,-71.0,0.46996996996997,1.0
0.15,1.4,-71.0,0.3755605381165919,1.0
0.15,1.4,-71.0,0.5546129374337222,1.0
0.15,1.4,-71.0,0.5053346265761397,1.0
0.15,1.4,-71.0,0.4841168996188056,1.0
0.15,1.4,-71.0,0.5459715639810426,1.0
0.15,1.4,-71.0,0.7216624685138538,1.0
0.15,1.4,-71.0,0.6492890995260664,1.0
0.15,1.4,-71.0,0.30198019801980197,1.0
0.15,1.4,-71.0,0.4896551724137931,1.0
0.15,1.4,-71.0,0.017458100558659217,1.0
0.15,1.4,-71.0,0.5916988416988417,1.0
0.15,1.4,-71.0,0.591743119266055,1.0
0.15,1.4,-71.0,0.3364102564102564,1.0
0.15,1.4,-71.0,0.503560528992879,1.0
0.15,1.4,-71.0,0.4413793103448276,1.0
0.15,1.4,-71.0,0.046135410425404436,1.0
0.15,1.4,-71.0,0.2748375116063138,1.0
0.15,1.4,-71.0,0.5542168674698795,1.0
0.15,1.4,-71.0,0.6552655265526552,1.0
0.15,1.4,-71.5,0.43628509719222464,1.0
0.15,1.4,-71.5,0.016404647983595352,1.0
0.15,1.4,-71.5,0.02168021680216802,1.0
0.15,1.4,-71.5,0.5456730769230769,1.0
0.15,1.4,-71.5,0.0,0.0
0.15,1.4,-71.5,0.6783216783216783,1.0
0.15,1.4,-71.5,0.6197576887232059,1.0
0.15,1.4,-71.5,0.5196687370600414,1.0
0.15,1.4,-71.5,0.5550351288056206,1.0
0.15,1.4,-71.5,0.5011061946902655,1.0
0.15,1.4,-71.5,0.5300829875518672,1.0
0.15,1.4,-71.5,0.6867088607594937,1.0
0.15,1.4,-71.5,0.5530474040632054,1.0
0.15,1.4,-71.5,0.44756277695716395,1.0
0.15,1.4,-71.5,0.5967976710334789,1.0
0.15,1.4,-71.5,0.7398648648648649,1.0
0.15,1.4,-71.5,0.5671794871794872,1.0
0.15,1.4,-71.5,0.7197604790419162,1.0
0.15,1.4,-71.5,0.5807909604519774,1.0
0.15,1.4,-71.5,0.5137844611528822,1.0
0.15,1.4,-71.5,0.3651987110633727,1.0
0.15,1.4,-71.5,0.5058309037900874,1.0
0.15,1.4,-71.5,0.016853932584269662,1.0
0.15,1.4,-71.5,0.5650759219088937,1.0
0.15,1.4,-71.5,0.48484848484848486,1.0
0.15,1.4,-71.5,0.564430244941427,1.0
0.15,1.4,-71.5,0.5562730627306273,1.0
0.15,1.4,-71.5,0.565597667638484,1.0
0.15,1.4,-71.5,0.794344473007712,1.0
0.15,1.4,-71.5,0.5761802575107297,1.0
0.15,1.4,-71.5,0.5061855670103093,1.0
0.15,1.4,-71.5,0.6823266219239373,1.0
0.15,1.4,-71.5,0.5075862068965518,1.0
0.15,1.4,-71.5,0.5581395348837209,1.0
0.15,1.4,-71.5,0.5121668597914253,1.0
0.15,1.4,-71.5,0.5091954022988506,1.0
0.15,1.4,-71.5,0.4630225080385852,1.0
0.15,1.4,-71.5,0.42815814850530376,1.0
0.15,1.4,-71.5,0.5081610446137106,1.0
0.15,1.4,-71.5,0.5101553166069295,1.0
0.15,1.4,-71.5,0.4901098901098901,1.0
0.15,1.4,-71.5,0.8109137055837563,1.0
0.15,1.4,-71.5,0.018355359765051395,1.0
0.15,1.4,-71.5,0.6246973365617433,1.0
0.15,1.4,-71.5,0.5878995433789954,1.0
0.15,1.4,-71.5,0.6411042944785276,1.0
0.15,1.4,-71.5,0.4142538975501114,1.0
0.15,1.4,-71.5,0.5658720200752823,1.0
0.15,1.4,-71.5,0.5671806167400881,1.0
0.15,1.4,-71.5,0.46862483311081443,1.0
0.15,1.4,-72.0,0.2783400809716599,1.0
0.15,1.4,-72.0,0.5501730103806228,1.0
0.15,1.4,-72.0,0.48548199767711964,1.0
0.15,1.4,-72.0,0.5232558139534884,1.0
0.15,1.4,-72.0,0.5369318181818182,1.0
0.15,1.4,-72.0,0.4937428896473265,1.0
0.15,1.4,-72.0,0.3912483912483912,1.0
0.15,1.4,-72.0,0.6835680751173709,1.0
0.15,1.4,-72.0,0.4813027744270205,1.0
0.15,1.4,-72.0,0.3222707423580786,1.0
0.15,1.4,-72.0,0.36484983314794217,1.0
0.15,1.4,-72.0,0.6210153482880756,1.0
0.15,1.4,-72.0,0.4729381443298969,1.0
0.15,1.4,-72.0,0.5883100381194409,1.0
0.15,1.4,-72.0,0.46465968586387435,1.0
0.15,1.4,-72.0,0.5895610913404508,1.0
0.15,1.4,-72.0,0.48106904231625836,1.0
0.15,1.4,-72.0,0.015547703180212015,1.0
0.15,1.4,-72.0,0.4842105263157895,1.0
0.15,1.4,-72.0,0.6518771331058021,1.0
0.15,1.4,-72.0,0.29568788501026694,1.0
0.15,1.4,-72.0,0.5817245817245817,1.0
0.15,1.4,-72.0,0.5376756066411239,1.0
0.15,1.4,-72.0,0.6952624839948783,1.0
0.15,1.4,-72.0,0.43713163064833005,1.0
0.15,1.4,-72.0,0.5871428571428572,1.0
0.15,1.4,-72.0,0.7005937234944869,1.0
0.15,1.4,-72.0,0.5235294117647059,1.0
0.15,1.4,-72.0,0.6058201058201058,1.0
0.15,1.4,-72.0,0.4431314623338257,1.0
0.15,1.4,-72.0,0.6409537166900421,1.0
0.15,1.4,-72.0,0.029371584699453553,1.0
0.15,1.4,-72.0,0.030428769017980636,1.0
0.15,1.4,-72.0,0.5605858854860186,1.0
0.15,1.4,-72.0,0.02112163146394756,1.0
0.15,1.4,-72.0,0.3608597285067873,1.0
0.15,1.4,-72.0,0.5897435897435898,1.0
0.15,1.4,-72.0,0.6357786357786358,1.0
0.15,1.4,-72.0,0.6145092460881935,1.0
0.15,1.4,-72.0,0.624133148404993,1.0
0.15,1.4,-72.0,0.5265060240963856,1.0
0.15,1.4,-72.0,0.5058139534883721,1.0
0.15,1.4,-72.0,0.4767596281540505,1.0
0.15,1.4,-72.0,0.6771196283391405,1.0
0.15,1.4,-72.0,0.5141451414514145,1.0
0.15,1.4,-72.0,0.5749730312837109,1.0
0.15,1.4,-72.0,0.4018801410105758,1.0
0.15,1.4,-72.0,0.504774897680764,1.0
0.15,1.4,-72.0,0.5107832009080591,1.0
0.15,1.4,-72.0,0.7411121239744758,1.0
0.15,1.4,-72.5,0.3224043715846995,1.0
0.15,1.4,-72.5,0.2975609756097561,1.0
0.15,1.4,-72.5,0.3665521191294387,1.0
0.15,1.4,-72.5,0.7021276595744681,1.0
0.15,1.4,-72.5,0.5144843568945539,1.0
0.15,1.4,-72.5,0.40352697095435686,1.0
0.15,1.4,-72.5,0.05098572399728076,1.0
0.15,1.4,-72.5,0.5399002493765586,1.0
0.15,1.4,-72.5,0.4910313901345291,1.0
0.15,1.4,-72.5,0.014413177762525738,1.0
0.15,1.4,-72.5,0.5958549222797928,1.0
0.15,1.4,-72.5,0.014593467685892982,1.0
0.15,1.4,-72.5,0.0456989247311828,1.0
0.15,1.4,-72.5,0.5311827956989247,1.0
0.15,1.4,-72.5,0.5493910690121786,1.0
0.15,1.4,-72.5,0.5917312661498708,1.0
0.15,1.4,-72.5,0.48878923766816146,1.0
0.15,1.4,-72.5,0.34130434782608693,1.0
0.15,1.4,-72.5,0.4616457461645746,1.0
0.15,1.4,-72.5,0.47231638418079097,1.0
0.15,1.4,-72.5,0.6291469194312796,1.0
0.15,1.4,-72.5,0.6232558139534884,1.0
0.15,1.4,-72.5,0.017045454545454544,1.0
0.15,1.4,-72.5,0.5567765567765568,1.0
0.15,1.4,-72.5,0.5801526717557252,1.0
0.15,1.4,-72.5,0.019269102990033222,1.0
0.15,1.4,-72.5,0.45348837209302323,1.0
0.15,1.4,-72.5,0.6408163265306123,1.0
0.15,1.4,-72.5,0.4293381037567084,1.0
0.15,1.4,-72.5,0.48976109215017066,1.0
0.15,1.4,-72.5,0.5986301369863014,1.0
0.15,1.4,-72.5,0.019404019404019403,1.0
0.15,1.4,-72.5,0.5206738131699847,1.0
0.15,1.4,-72.5,0.014208389715832206,1.0
0.15,1.4,-72.5,0.4713804713804714,1.0
0.15,1.4,-72.5,0.5210843373493976,1.0
0.15,1.4,-72.5,0.46540880503144655,1.0
0.15,1.4,-72.5,0.5465116279069767,1.0
0.15,1.4,-72.5,0.42616033755274263,1.0
0.15,1.4,-72.5,0.01321279554937413,1.0
0.15,1.4,-72.5,0.4880503144654088,1.0
0.15,1.4,-72.5,0.5192307692307693,1.0
0.15,1.4,-72.5,0.5011961722488039,1.0
0.15,1.4,-72.5,0.5993756503642039,1.0
0.15,1.4,-72.5,0.547911547911548,1.0
0.15,1.4,-72.5,0.5382131324004306,1.0
0.15,1.4,-72.5,0.36967418546365916,1.0
0.15,1.4,-72.5,0.5332446808510638,1.0
0.15,1.4,-72.5,0.015514809590973202,1.0
0.15,1.4,-72.5,0.46403385049365303,1.0
0.15,1.4,-73.0,0.3249001331557923,1.0
0.15,1.4,-73.0,0.5078299776286354,1.0
0.15,1.4,-73.0,0.5397435897435897,1.0
0.15,1.4,-73.0,0.37218045112781956,1.0
0.15,1.4,-73.0,0.5334302325581395,1.0
0.15,1.4,-73.0,0.4852752880921895,1.0
0.15,1.4,-73.0,0.3704092339979014,1.0
0.15,1.4,-73.0,0.010067114093959731,1.0
0.15,1.4,-73.0,0.5118549511854951,1.0
0.15,1.4,-73.0,0.020180932498260265,1.0
0.15,1.4,-73.0,0.3525423728813559,1.0
0.15,1.4,-73.0,0.5534950071326676,1.0
0.15,1.4,-73.0,0.4609375,1.0
0.15,1.4,-73.0,0.4635135135135135,1.0
0.15,1.4,-73.0,0.414,1.0
0.15,1.4,-73.0,0.5251017639077341,1.0
0.15,1.4,-73.0,0.5228604923798359,1.0
0.15,1.4,-73.0,0.2748414376321353,1.0
0.15,1.4,-73.0,0.46187845303867403,1.0
0.15,1.4,-73.0,0.45217391304347826,1.0
0.15,1.4,-73.0,0.5415512465373962,1.0
0.15,1.4,-73.0,0.36685082872928176,1.0
0.15,1.4,-73.0,0.4484356894553882,1.0
0.15,1.4,-73.0,0.610655737704918,1.0
0.15,1.4,-73.0,0.018261504747991233,1.0
0.15,1.4,-73.0,0.5120481927710844,1.0
0.15,1.4,-73.0,0.4115267947421638,1.0
0.15,1.4,-73.0,0.6109289617486339,1.0
0.15,1.4,-73.0,0.4271523178807947,1.0
0.15,1.4,-73.0,0.625130890052356,1.0
0.15,1.4,-73.0,0.30333333333333334,1.0
0.15,1.4,-73.0,0.4981203007518797,1.0
0.15,1.4,-73.0,0.3161764705882353,1.0
0.15,1.4,-73.0,0.5348557692307693,1.0
0.15,1.4,-73.0,0.5481481481481482,1.0
0.15,1.4,-73.0,0.022591362126245847,1.0
0.15,1.4,-73.0,0.4804928131416838,1.0
0.15,1.4,-73.0,0.4263803680981595,1.0
0.15,1.4,-73.0,0.3711217183770883,1.0
0.15,1.4,-73.0,0.4431818181818182,1.0
0.15,1.4,-73.0,0.49581589958158995,1.0
0.15,1.4,-73.0,0.4698275862068966,1.0
0.15,1.4,-73.0,0.5448430493273543,1.0
0.15,1.4,-73.0,0.5538694992412747,1.0
0.15,1.4,-73.0,0.4439511653718091,1.0
0.15,1.4,-73.0,0.0,0.0
0.15,1.4,-73.0,0.4276315789473684,1.0
0.15,1.4,-73.0,0.0,0.0
