RI,c,hpV,rrp2rest,rrp2spike,surviveTime
0.05,0.05,-73.5,19.0,0.0,4.0
0.05,0.05,-73.5,18.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,17.0,0.0,4.0
0.05,0.05,-73.5,14.0,0.0,4.0
0.05,0.05,-73.5,15.0,0.0,4.0
0.05,0.05,-73.5,15.0,0.0,4.0
0.05,0.05,-73.5,18.0,0.0,4.0
0.05,0.05,-73.5,22.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,21.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,14.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,9.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,12.0,0.0,4.0
0.05,0.05,-73.5,20.0,0.0,4.0
0.05,0.05,-73.5,14.0,0.0,4.0
0.05,0.05,-73.5,17.0,0.0,4.0
0.05,0.05,-73.5,15.0,0.0,4.0
0.05,0.05,-73.5,17.0,0.0,4.0
0.05,0.05,-73.5,14.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,20.0,0.0,4.0
0.05,0.05,-73.5,11.0,0.0,4.0
0.05,0.05,-73.5,12.0,0.0,4.0
0.05,0.05,-73.5,15.0,0.0,4.0
0.05,0.05,-73.5,18.0,0.0,4.0
0.05,0.05,-73.5,10.0,0.0,4.0
0.05,0.05,-73.5,17.0,0.0,4.0
0.05,0.05,-73.5,9.0,0.0,4.0
0.05,0.05,-73.5,14.0,0.0,4.0
0.05,0.05,-73.5,18.0,0.0,4.0
0.05,0.05,-73.5,15.0,0.0,4.0
0.05,0.05,-73.5,19.0,0.0,4.0
0.05,0.05,-73.5,14.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,19.0,0.0,4.0
0.05,0.05,-73.5,15.0,0.0,4.0
0.05,0.05,-73.5,19.0,0.0,4.0
0.05,0.05,-73.5,18.0,0.0,4.0
0.05,0.05,-73.5,13.0,0.0,4.0
0.05,0.05,-73.5,16.0,0.0,4.0
0.05,0.05,-73.5,18.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,23.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,11.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,21.0,0.0,4.0
0.05,0.05,-74.0,22.0,0.0,4.0
0.05,0.05,-74.0,11.0,0.0,4.0
0.05,0.05,-74.0,20.0,0.0,4.0
0.05,0.05,-74.0,11.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,11.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,9.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,24.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,20.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,11.0,0.0,4.0
0.05,0.05,-74.0,10.0,0.0,4.0
0.05,0.05,-74.0,19.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,21.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,20.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,8.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,21.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,11.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,20.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,12.0,0.0,4.0
0.05,0.05,-74.0,21.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,16.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,7.0,0.0,4.0
0.05,0.05,-74.0,15.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,20.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,19.0,0.0,4.0
0.05,0.05,-74.0,13.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,14.0,0.0,4.0
0.05,0.05,-74.0,8.0,0.0,4.0
0.05,0.05,-74.0,18.0,0.0,4.0
0.05,0.05,-74.0,17.0,0.0,4.0
0.05,0.05,-74.0,19.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,11.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,11.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,22.0,0.0,4.0
0.05,0.05,-74.5,11.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,19.0,0.0,4.0
0.05,0.05,-74.5,17.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,21.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,17.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,11.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,19.0,0.0,4.0
0.05,0.05,-74.5,9.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,20.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,11.0,0.0,4.0
0.05,0.05,-74.5,21.0,0.0,4.0
0.05,0.05,-74.5,18.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,9.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,19.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,10.0,0.0,4.0
0.05,0.05,-74.5,18.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,19.0,0.0,4.0
0.05,0.05,-74.5,19.0,0.0,4.0
0.05,0.05,-74.5,23.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,17.0,0.0,4.0
0.05,0.05,-74.5,21.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,11.0,0.0,4.0
0.05,0.05,-74.5,22.0,0.0,4.0
0.05,0.05,-74.5,9.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,7.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,17.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,8.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,20.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,24.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,18.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,9.0,0.0,4.0
0.05,0.05,-74.5,10.0,0.0,4.0
0.05,0.05,-74.5,14.0,0.0,4.0
0.05,0.05,-74.5,13.0,0.0,4.0
0.05,0.05,-74.5,19.0,0.0,4.0
0.05,0.05,-74.5,17.0,0.0,4.0
0.05,0.05,-74.5,18.0,0.0,4.0
0.05,0.05,-74.5,12.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,16.0,0.0,4.0
0.05,0.05,-74.5,15.0,0.0,4.0
0.05,0.05,-74.5,18.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,18.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,9.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,18.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,9.0,0.0,4.0
0.05,0.05,-75.0,13.0,0.0,4.0
0.05,0.05,-75.0,18.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,12.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,21.0,0.0,4.0
0.05,0.05,-75.0,18.0,0.0,4.0
0.05,0.05,-75.0,13.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,25.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,12.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,13.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,21.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,12.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,9.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,10.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,23.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,8.0,0.0,4.0
0.05,0.05,-75.0,6.0,0.0,4.0
0.05,0.05,-75.0,12.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,22.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,10.0,0.0,4.0
0.05,0.05,-75.0,6.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.0,17.0,0.0,4.0
0.05,0.05,-75.0,23.0,0.0,4.0
0.05,0.05,-75.0,13.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,11.0,0.0,4.0
0.05,0.05,-75.0,20.0,0.0,4.0
0.05,0.05,-75.0,16.0,0.0,4.0
0.05,0.05,-75.0,19.0,0.0,4.0
0.05,0.05,-75.0,15.0,0.0,4.0
0.05,0.05,-75.0,14.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,9.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,11.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,9.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,24.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,10.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,20.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,10.0,0.0,4.0
0.05,0.05,-75.5,22.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,21.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,11.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,6.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,9.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,22.0,0.0,4.0
0.05,0.05,-75.5,27.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,11.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,9.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,10.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,21.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,6.0,0.0,4.0
0.05,0.05,-75.5,8.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,12.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-75.5,20.0,0.0,4.0
0.05,0.05,-75.5,20.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,13.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,21.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,19.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,18.0,0.0,4.0
0.05,0.05,-75.5,17.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,16.0,0.0,4.0
0.05,0.05,-75.5,15.0,0.0,4.0
0.05,0.05,-75.5,14.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,10.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,20.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,21.0,0.0,4.0
0.05,0.05,-76.0,18.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,20.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,19.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,18.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,10.0,0.0,4.0
0.05,0.05,-76.0,19.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,20.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,25.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,22.0,0.0,4.0
0.05,0.05,-76.0,19.0,0.0,4.0
0.05,0.05,-76.0,8.0,0.0,4.0
0.05,0.05,-76.0,20.0,0.0,4.0
0.05,0.05,-76.0,9.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,19.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,22.0,0.0,4.0
0.05,0.05,-76.0,5.0,0.0,4.0
0.05,0.05,-76.0,10.0,0.0,4.0
0.05,0.05,-76.0,18.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,9.0,0.0,4.0
0.05,0.05,-76.0,9.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,22.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,22.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,18.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,19.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,19.0,0.0,4.0
0.05,0.05,-76.0,18.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,13.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,10.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,14.0,0.0,4.0
0.05,0.05,-76.0,8.0,0.0,4.0
0.05,0.05,-76.0,17.0,0.0,4.0
0.05,0.05,-76.0,12.0,0.0,4.0
0.05,0.05,-76.0,10.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.0,16.0,0.0,4.0
0.05,0.05,-76.0,22.0,0.0,4.0
0.05,0.05,-76.0,11.0,0.0,4.0
0.05,0.05,-76.0,18.0,0.0,4.0
0.05,0.05,-76.0,15.0,0.0,4.0
0.05,0.05,-76.5,11.0,0.0,4.0
0.05,0.05,-76.5,9.0,0.0,4.0
0.05,0.05,-76.5,15.0,0.0,4.0
0.05,0.05,-76.5,16.0,0.0,4.0
0.05,0.05,-76.5,21.0,0.0,4.0
0.05,0.05,-76.5,12.0,0.0,4.0
0.05,0.05,-76.5,18.0,0.0,4.0
0.05,0.05,-76.5,15.0,0.0,4.0
0.05,0.05,-76.5,11.0,0.0,4.0
0.05,0.05,-76.5,19.0,0.0,4.0
0.05,0.05,-76.5,12.0,0.0,4.0
0.05,0.05,-76.5,12.0,0.0,4.0
0.05,0.05,-76.5,12.0,0.0,4.0
