from,to,connPhi,connPsi1,connPsi2,connWeight,connWxGC
M1,I2L,1167.30613463372,1,1,10.380298544536,10.380298544536
M1,I2R,664.40602325281,1,1,1.40689718146641,1.40689718146641
M1,I3,2321.41327621682,1,1,10.1130848676066,10.1130848676066
M1,I4,71.8667458276987,1,1,2.4592289883736,2.4592289883736
M1,I5,471.538363250971,1,1,5.87214579492723,5.87214579492723
M1,I6,56.6467347544512,1,1,3.27280151865404,3.27280151865404
M1,M1,-7803.10156514285,-1,-1,-30.1602347802292,-30.1602347802292
M1,M2L,90.9511037939483,1,1,0.10480244292181,0.10480244292181
M2L,I1L,-27.9077887124458,-1,-1,-0.929558010392805,-0.929558010392805
M2L,I1R,-29.6545388297309,-1,-1,-0.10318208138144,-0.10318208138144
M2L,M2R,-40.3423647637646,-1,-1,-2.29822173815753,-2.29822173815753
M2L,M3L,105.007971453238,1,1,2.39314570103638,2.39314570103638
M2L,M3R,-57.3994813834779,-1,-1,-2.51785575321898,-2.51785575321898
M2L,M4,191.126194685415,1,1,4.99188195591268,4.99188195591268
M2L,M5,-47.3624264887335,-1,-1,-5.84896467754047,-5.84896467754047
M2L,MCL,350.816957357696,1,1,3.35977151198985,3.35977151198985
M2L,MCR,26.8075978865163,1,1,1.14716229813718,1.14716229813718
M2L,MI,58.7659372169946,1,1,0.770262922547869,0.770262922547869
M2L,NSML,-17.9691659682267,-1,-1,-0.359625481770379,-0.359625481770379
M2L,NSMR,32.1524952060226,1,1,0.787390787026311,0.787390787026311
M2L,I2L,-58.0409166820846,-1,-1,-2.84505500448548,-2.84505500448548
M2L,I2R,52.575254318057,1,1,0.140824794142575,0.140824794142575
M2L,I3,-129.045906351086,-1,-1,-4.5544731521218,-4.5544731521218
M2L,I4,271.70661014375,1,1,8.47896533988735,8.47896533988735
M2L,I5,353.285084032581,1,1,1.38789087692667,1.38789087692667
M2L,I6,-44.8805198033951,-1,-1,-2.0274066438216,-2.0274066438216
M2L,M1,-37.0101597141329,-1,-1,-1.77501096766498,-1.77501096766498
M2L,M2L,-12697.5363727972,-1,-1,-56.0343840825669,-56.0343840825669
