from,to,connPhi,connPsi1,connPsi2
ADAR,RIPL,32.2354948842353,-0,-0
ADAR,AIYL,8.67755992957314,1,1
ADAR,RIPR,-129.513230515763,-1,-1
ADAR,RIR,-109.694041441435,0,0
ADAR,RIS,1.51096604731538,-0,-0
ADAR,RIVL,7.26235635858438,1,0
ADAR,RIVR,-66.7262814533569,-1,-1
ADAR,RMDDL,20.1443300639594,1,1
ADAR,RMDDR,-36.3115009082703,0,0
ADAR,RMDL,49.7223915381537,-0,-0
ADAR,RMDR,1.12541900427641,-0,-0
ADAR,RMDVL,24.9182147860547,-0,-0
ADAR,AIYR,-137.592181210058,0,0
ADAR,RMDVR,-22.2865903112588,-1,-1
ADAR,RMED,8.14945852232813,1,1
ADAR,RMEL,-13.3791209633491,-1,-1
ADAR,RMER,-9.2566634487539,-1,-1
ADAR,RMEV,3.42993870167493,0,0
ADAR,RMFL,1.53403830532443,0,0
ADAR,RMFR,-2.47420784456335,-0,-0
ADAR,RMGL,105.241719461362,1,1
ADAR,RMGR,-165.309668229352,-1,-1
ADAR,RMHL,-48.5820232044916,0,0
ADAR,ADEL,0.687548061883717,0,0
ADAR,AIZL,-54.976813108487,0,0
ADAR,RMHR,51.6660921109856,-0,-0
ADAR,SAADL,2.61384006120352,0,0
ADAR,SAADR,-1.95105787876128,-0,-0
ADAR,SAAVL,2.68877679292018,0,0
ADAR,SAAVR,6.5747348388195,1,1
ADAR,SABD,-20.9240715632714,-1,-1
ADAR,SABVL,6.2849902990547,1,1
ADAR,SABVR,1.26868704204753,0,0
ADAR,SDQL,-5.11062259685423,-1,-0
ADAR,SDQR,-1.21326627748931,-0,-0
ADAR,AIZR,3.4410582148389,0,0
ADAR,SIADL,29.5652251864458,1,1
ADAR,SIADR,-88.7849973023294,-1,-1
ADAR,SIAVL,13.6574047728363,1,1
ADAR,SIAVR,-6.54472444765224,-1,-0
ADAR,SIBDL,-56.2391809693036,-1,-1
ADAR,SIBDR,-128.839102272601,0,0
ADAR,SIBVL,-1.72279885829357,-0,-0
ADAR,SIBVR,0.469376008989457,-0,-0
ADAR,SMBDL,-14.972272199695,-1,-1
ADAR,SMBDR,0.233659901663486,0,0
