from,to,connWeight
AIAL,VD13,0.13593005361354
AIAL,AS01,-0.409180915529756
AIAL,AS02,-0.0274724278611563
AIAL,ADER,0.0367855385205868
AIAL,AS03,-0.0470681227794581
AIAL,AS04,0.31056089661096
AIAL,AS05,-0.338437687725384
AIAL,AS06,-0.50376384832932
AIAL,AS07,-0.198679036431177
AIAL,AS08,0.361605046065905
AIAL,AS09,3.09131183293693
AIAL,AS10,-0.0534918551698193
AIAL,AS11,0.054407293741368
AIAL,ASEL,-2.42992362386094
AIAL,ADFL,-0.839674431630542
AIAL,ASER,-0.396990978514067
AIAL,ASGL,0.405121849516083
AIAL,ASGR,-0.401838301634496
AIAL,ASHL,-1.17201267280059
AIAL,ASHR,-0.139093483143675
AIAL,ASIL,0.078583346462936
AIAL,ASIR,1.57343755357098
AIAL,ASJL,2.24792450672064
AIAL,ASJR,-0.174373853010642
AIAL,ASKL,-0.25919661309772
AIAL,ADFR,-0.0781973058753024
AIAL,ASKR,-0.137697574341954
AIAL,AUAL,1.44911095800885
AIAL,AUAR,-1.20253041329627
AIAL,AVAL,-0.00896884084632161
AIAL,AVAR,-0.0138416359138391
AIAL,AVBL,-0.451293684099194
AIAL,AVBR,0.726418468026615
AIAL,AVDL,0.336945000647469
AIAL,AVDR,0.393062597385009
AIAL,AVEL,-0.360665818411439
AIAL,ADLL,-1.48668139380152
AIAL,AVER,-1.72381977934625
AIAL,AVFL,0.651647446125178
AIAL,AVFR,-0.243537931688869
AIAL,AVG,0.312170076661528
AIAL,AVHL,1.07741115697191
AIAL,AVHR,1.01565168420193
AIAL,AVJL,-0.249295999781314
AIAL,AVJR,0.378616576814515
AIAL,AVKL,-0.697733620940939
AIAL,AVKR,0.661833928935734
AIAL,ADLR,0.402309504435722
AIAL,AVL,-0.439477528937873
AIAL,AVM,-0.143597632718444
AIAL,AWAL,-0.843900614050746
AIAL,AWAR,-0.493805705254481
AIAL,AWBL,0.265491142539649
AIAL,AWBR,-1.78346941825139
AIAL,AWCL,-0.7710906346676
AIAL,AWCR,-0.333993035208886
AIAL,BAGL,-0.70657158844869
AIAL,BAGR,0.320862299819215
AIAL,AFDL,-0.255058213679245
AIAL,BDUL,-0.388173410413014
AIAL,BDUR,0.0391858453553815
AIAL,CEPDL,-0.78722094523735
AIAL,CEPDR,-0.967314574946992
AIAL,CEPVL,-0.36736380118835
AIAL,CEPVR,1.58195704716415
AIAL,DA01,-0.493445736721881
AIAL,DA02,-0.139511063990841
AIAL,DA03,-0.354544083775184
AIAL,DA04,-0.229296817459159
AIAL,AFDR,0.247523909551807
AIAL,DA05,-0.3554237631649
AIAL,DA06,-0.0890285503371516
AIAL,DA07,-0.576364416033217
AIAL,DA08,-0.166998154074365
AIAL,DA09,-0.38505521668345
AIAL,DB01,-0.305367542735616
AIAL,DB02,0.0227865927387937
AIAL,DB03,0.203766334640325
AIAL,DB04,0.175663369978694
AIAL,DB05,0.0901845739581803
DB06,ADAL,-0.980363944170121
DB06,ADAR,-1.15515488798678
DB06,AIAL,-0.910599236922447
DB06,DB06,-9.40367457909692
DB06,DB07,-0.655066649461241
DB06,DD01,-1.44073429833495
DB06,DD02,-0.534526594512532
DB06,DD03,-0.272454933844774
DB06,DD04,-0.0625733297329328
DB06,DD05,-0.0265233339660307
DB06,DD06,-0.193697107434502
DB06,DVA,-0.826009706988618
DB06,DVB,-0.0915490505687823
DB06,AIAR,-1.8517303852697
DB06,DVC,-0.15058664001614
DB06,FLPL,-0.183748355386247
DB06,FLPR,-0.247181096541795
DB06,HSNL,0.418668818027787
DB06,HSNR,-0.13788964126702
DB06,IL1DL,-0.516326283884121
DB06,IL1DR,-0.491817597835114
DB06,IL1L,-0.395924971023464
DB06,IL1R,-0.477170745338118
DB06,IL1VL,-0.453303029538934
DB06,AIBL,-0.215120846941752
DB06,IL1VR,-0.710786534792342
DB06,IL2DL,-0.288330664049662
DB06,IL2DR,-0.65575095354587
DB06,IL2L,-0.366620163199417
DB06,IL2R,-0.74601863122517
DB06,IL2VL,-0.364673139841674
DB06,IL2VR,-0.327623263330173
DB06,LUAL,-0.0645427127854338
DB06,LUAR,-0.715320780613415
DB06,OLLL,-0.451365781864229
DB06,AIBR,-0.869911726725028
DB06,OLLR,-0.401541222837396
DB06,OLQDL,-0.302786694591398
DB06,OLQDR,-0.361221151288874
DB06,OLQVL,-0.239005129203307
DB06,OLQVR,-0.202904216566701
DB06,PDA,-0.375975724535148
DB06,PDB,-0.0471765024673528
DB06,PDEL,-0.0542310205379228
DB06,PDER,-0.280045775749172
DB06,PHAL,-0.181178334930637
DB06,AIML,-0.620729039389796
DB06,PHAR,-0.249480023880551
DB06,PHBL,-0.154574999053297
DB06,PHBR,-0.437561780698832
DB06,PHCL,-0.0507248594308556
DB06,PHCR,-0.0799218174944123
DB06,PLML,-0.0364172428348617
DB06,PLMR,0.0894114636673265
DB06,PLNL,-1.00613847416353
DB06,PLNR,-0.212348771723057
DB06,PQR,0.111529160338687
DB06,AIMR,-1.93031368051358
DB06,PVCL,-0.553561666466588
DB06,PVCR,-0.226372864629754
DB06,PVDL,-0.0530963133063001
DB06,PVDR,0.117574606570221
DB06,PVM,0.225721812949609
DB06,PVNL,0.230739078405854
DB06,PVNR,-0.298976955315982
DB06,PVPL,-0.942364459824101
DB06,PVPR,-0.131149392220043
DB06,PVQL,-0.337771654131397
DB06,AINL,-0.108401336652314
DB06,PVQR,-0.238267343091167
DB06,PVR,-0.621245295074264
DB06,PVT,-0.0848573085581797
DB06,PVWL,0.486274587826442
DB06,PVWR,-0.397151771672068
DB06,RIAL,-1.04877507033865
DB06,RIAR,-0.971415091281524
DB06,RIBL,-0.509397360308218
DB06,RIBR,-0.313278537689368
DB06,RICL,1.61997230323371
DB06,AINR,0.116565523799353
DB06,RICR,-1.37578505586991
DB06,RID,-1.12830530911427
DB06,RIFL,-1.36132176106134
DB06,RIFR,0.62434346109104
DB06,RIGL,-1.32213892991034
DB06,RIGR,-1.52685589947749
DB06,RIH,-2.60612097051256
DB06,RIML,-0.648231359295566
DB06,RIMR,-1.02515630213853
DB06,RIPL,-1.91260400037774
DB06,AIYL,-0.104604621481429
DB06,RIPR,0.871267296618322
DB06,RIR,-0.109762933213443
DB06,RIS,-0.561544838126587
DB06,RIVL,-0.736128204795165
DB06,RIVR,-1.59686502743623
DB06,RMDDL,0.164572283816287
DB06,RMDDR,-0.343244902042847
DB06,RMDL,-1.07054414100529
DB06,RMDR,0.162948130200142
DB06,RMDVL,-0.616892036481303
DB06,AIYR,0.576921207931058
DB06,RMDVR,-0.0869865140389701
DB06,RMED,-1.01331883113474
DB06,RMEL,0.018895237486844
DB06,RMER,-1.85222272821113
DB06,RMEV,-1.14511080617422
DB06,RMFL,-0.95993735349401
DB06,RMFR,-0.388939778956229
DB06,RMGL,-1.22113599015897
DB06,RMGR,-0.119742412627572
DB06,RMHL,0.324374473963461
DB06,ADEL,-0.71461906754582
DB06,AIZL,-1.59014518416033
DB06,RMHR,-0.770232066829874
DB06,SAADL,-0.649233666578641
DB06,SAADR,-0.775858524858147
DB06,SAAVL,-0.699859376719988
DB06,SAAVR,-0.430132259321655
DB06,SABD,-1.09076513836614
DB06,SABVL,-0.539272413346318
DB06,SABVR,-0.212730033514723
DB06,SDQL,-0.481279727597945
DB06,SDQR,-0.393248030925703
DB06,AIZR,-1.17358163469446
DB06,SIADL,-0.808766512038088
DB06,SIADR,-0.671357714721697
DB06,SIAVL,0.803664878940902
DB06,SIAVR,-1.86609136807406
DB06,SIBDL,-1.11326764499069
DB06,SIBDR,-0.228235127591561
DB06,SIBVL,-0.541876254251463
DB06,SIBVR,-1.00004164241774
DB06,SMBDL,-0.603157443238387
DB06,SMBDR,-1.2445398200234
DB06,ALA,0.0541401997959728
DB06,SMBVL,-1.01080127287662
DB06,SMBVR,-1.12779808131232
DB06,SMDDL,-0.106121336101641
DB06,SMDDR,-0.437078633653911
DB06,SMDVL,-0.662550668560013
DB06,SMDVR,-0.376984998883929
DB06,URADL,-0.771102843172921
DB06,URADR,-0.274209762308648
DB06,URAVL,-0.652592025522481
DB06,URAVR,-0.633811283148794
DB06,ALML,0.0144697741791639
DB06,URBL,0.277649659886555
DB06,URBR,-0.205807655314412
DB06,URXL,-0.452964310296514
DB06,URXR,-0.683733624871022
DB06,URYDL,-0.0118788349709412
DB06,URYDR,-0.384920149990392
DB06,URYVL,-0.604302170057206
DB06,URYVR,-0.578347541239151
DB06,VA01,-0.0522187068260595
DB06,VA02,-0.156319675505461
DB06,ALMR,0.295030512502897
DB06,VA03,0.0180613729035051
DB06,VA04,-0.0120021155097893
DB06,VA05,-0.0182140023271678
DB06,VA06,-0.169641657099586
DB06,VA07,0.28437850382875
DB06,VA08,0.24275065683106
DB06,VA09,0.443646174499985
DB06,VA10,0.0389579216052418
DB06,VA11,-0.33421976580535
DB06,VA12,-0.225100710671523
DB06,ALNL,-0.105045988681246
DB06,VB01,-0.337370982482496
DB06,VB02,-0.598768919243916
DB06,VB03,0.204336901356038
DB06,VB04,-0.301595973683645
DB06,VB05,-0.653035643165668
DB06,VB06,-0.273439471894283
DB06,VB07,-0.435136964173201
DB06,VB08,-0.519336705289869
DB06,VB09,-0.122992363515343
DB06,VB10,-0.0164534789112532
DB06,ALNR,-1.94768323022958
DB06,VB11,-0.0685370010206096
DB06,VC01,-0.829075143703286
DB06,VC02,-0.555292875203134
DB06,VC03,0.590740801119976
DB06,VC04,0.104789079496368
DB06,VC05,1.34547527314728
DB06,VD01,-0.748835257101248
DB06,VD02,-0.749813469096373
DB06,VD03,-0.438984775649392
DB06,VD04,-0.165855763310054
DB06,AQR,-0.506735042066966
DB06,VD05,-0.174974814757813
DB06,VD06,-0.0513944249753778
DB06,VD07,0.845234431505972
DB06,VD08,0.826138808350611
DB06,VD09,0.409897400191938
DB06,VD10,-0.483984790472877
DB06,VD11,-0.0663890663650376
DB06,VD12,-0.183495811621389
DB06,VD13,-0.190732601109767
DB06,AS01,-0.179025894652706
DB06,AS02,0.153309207034981
DB06,ADER,-0.141017969081634
DB06,AS03,0.294827255055409
DB06,AS04,0.615185982071419
DB06,AS05,0.442879761037332
DB06,AS06,-0.25640126721593
DB06,AS07,0.101000737887967
DB06,AS08,1.18464021590154
DB06,AS09,0.378482184477145
DB06,AS10,-0.388790879356465
DB06,AS11,-0.48137668281387
DB06,ASEL,-0.259013228763547
DB06,ADFL,-0.546836012300702
DB06,ASER,-0.454388280808693
DB06,ASGL,-0.254146965143633
DB06,ASGR,-0.58377826963722
DB06,ASHL,-0.130402498873406
DB06,ASHR,0.1231167018277
DB06,ASIL,-0.492373138088091
DB06,ASIR,-0.43887022435585
DB06,ASJL,-0.450422276854835
DB06,ASJR,-0.264215460991383
DB06,ASKL,-0.775885974428544
DB06,ADFR,-1.46237033439914
DB06,ASKR,-0.253993125488758
DB06,AUAL,-1.29329063591449
DB06,AUAR,-0.54393390049176
DB06,AVAL,-0.132713406662109
DB06,AVAR,0.293716588762507
DB06,AVBL,-0.84809839996876
DB06,AVBR,-0.116046941115598
DB06,AVDL,-0.817004115948951
DB06,AVDR,-0.4009285281163
DB06,AVEL,-1.4431125191082
DB06,ADLL,-0.15979346024512
DB06,AVER,-0.866811307824599
DB06,AVFL,0.211619591735514
DB06,AVFR,0.0343314072290354
DB06,AVG,0.0235535501880591
DB06,AVHL,-0.31091274221526
DB06,AVHR,-0.210582884592097
DB06,AVJL,-0.140622254208918
DB06,AVJR,-0.798402195540815
DB06,AVKL,0.0240277957496181
DB06,AVKR,-0.0471832029716385
DB06,ADLR,-0.896589537232844
DB06,AVL,-0.296698908726237
DB06,AVM,0.0317306157443439
DB06,AWAL,-0.446514460767414
DB06,AWAR,-0.924438721688412
DB06,AWBL,-0.26520850822629
DB06,AWBR,-0.243806763937817
DB06,AWCL,-0.428763338799373
DB06,AWCR,-1.17148844561711
DB06,BAGL,-0.326567312159602
DB06,BAGR,-1.11593842009432
DB06,AFDL,-0.167747919169838
DB06,BDUL,-0.180924401258216
DB06,BDUR,-0.219704442568949
DB06,CEPDL,-0.23688851720788
DB06,CEPDR,-0.506896884470711
DB06,CEPVL,-0.669305960698008
DB06,CEPVR,-0.626612031211785
DB06,DA01,-0.0360142655574555
DB06,DA02,0.194530186392826
DB06,DA03,-0.120728458804081
DB06,DA04,-0.031836878822527
DB06,AFDR,-0.483580323276754
DB06,DA05,0.125483499462223
DB06,DA06,0.224834811126464
DB06,DA07,-0.515944326591483
DB06,DA08,0.0869730349930395
DB06,DA09,-0.380608372067841
DB06,DB01,-0.0853050552123376
DB06,DB02,0.207010917101852
DB06,DB03,-0.0571610612827805
DB06,DB04,-0.400056253499033
DB06,DB05,2.07964525362417
DB07,ADAL,-0.562133726614646
DB07,ADAR,0.724213504312101
DB07,AIAL,0.585853806399476
DB07,DB06,1.17909868755989
DB07,DB07,-14.9771045815477
DB07,DD01,-0.811485102523584
DB07,DD02,-0.0109217235468591
DB07,DD03,0.156736416021156
DB07,DD04,0.21238553359421
DB07,DD05,-0.27503118198533
DB07,DD06,0.149502921596813
DB07,DVA,0.443718398361328
DB07,DVB,0.0942465728111758
DB07,AIAR,1.56417048218536
DB07,DVC,0.449145001297988
DB07,FLPL,-0.178945790156575
DB07,FLPR,0.0418536461415463
DB07,HSNL,0.720544268244847
DB07,HSNR,0.446570264588773
DB07,IL1DL,0.100577708077524
DB07,IL1DR,0.838553803412958
DB07,IL1L,-0.064365330920888
DB07,IL1R,-0.0723198671273996
DB07,IL1VL,0.117146098748309
DB07,AIBL,0.418050807564271
DB07,IL1VR,0.944908019692019
DB07,IL2DL,0.41539672561473
DB07,IL2DR,0.399934344998439
DB07,IL2L,-0.463777689385706
DB07,IL2R,0.174563176058584
DB07,IL2VL,0.214380859383441
DB07,IL2VR,0.390803420945466
DB07,LUAL,0.231079878106539
DB07,LUAR,0.801077493368736
DB07,OLLL,0.964499577492758
DB07,AIBR,0.513312565591466
DB07,OLLR,0.495301990726061
DB07,OLQDL,-0.370111721029744
DB07,OLQDR,0.811157887825813
DB07,OLQVL,0.374093832241981
DB07,OLQVR,0.11725342154313
DB07,PDA,-0.25183357971033
DB07,PDB,0.837340905267288
DB07,PDEL,-0.207979675522142
DB07,PDER,-0.268171311364409
DB07,PHAL,-0.443381477286284
DB07,AIML,0.0374663504745595
DB07,PHAR,-0.0933190299371044
DB07,PHBL,0.0854360513051252
DB07,PHBR,0.0412446667874532
DB07,PHCL,0.464057357819256
DB07,PHCR,-0.758851186293423
DB07,PLML,-0.0621399873220983
DB07,PLMR,-0.234499281656187
DB07,PLNL,0.210904113311083
DB07,PLNR,-0.270919152402285
DB07,PQR,0.0894949341836214
DB07,AIMR,1.0460300874819
DB07,PVCL,0.917977912553941
DB07,PVCR,0.618309040045981
DB07,PVDL,-0.160168937180852
DB07,PVDR,-0.15993962355288
DB07,PVM,-0.224615589813746
DB07,PVNL,-0.0310791860706956
DB07,PVNR,0.143303289569648
DB07,PVPL,0.40301213442191
DB07,PVPR,0.683925623298145
DB07,PVQL,-0.0494254085488222
DB07,AINL,1.60995814553254
DB07,PVQR,0.394714032077213
DB07,PVR,0.689773528167415
DB07,PVT,0.190053090186583
DB07,PVWL,-0.521136176026196
DB07,PVWR,-0.369295954578781
DB07,RIAL,0.824518549571952
DB07,RIAR,1.83416763503665
DB07,RIBL,1.36605765041072
DB07,RIBR,1.02426201523535
DB07,RICL,-0.200671973816427
DB07,AINR,-0.470498290890461
DB07,RICR,2.29619671907236
DB07,RID,-0.571638092236355
DB07,RIFL,0.35121782657101
DB07,RIFR,0.170293027911376
DB07,RIGL,0.73392889538365
DB07,RIGR,0.960607410392892
DB07,RIH,0.17961803185548
DB07,RIML,0.662819743895322
DB07,RIMR,1.2122255973504
DB07,RIPL,1.98698115215535
DB07,AIYL,-0.0990968094764951
DB07,RIPR,1.31057361399515
DB07,RIR,0.2503082280734
DB07,RIS,-0.119912208461369
DB07,RIVL,1.60065260974562
DB07,RIVR,-0.403458289736003
DB07,RMDDL,0.665170038281851
DB07,RMDDR,1.33286653704106
DB07,RMDL,0.634132219925804
DB07,RMDR,0.31151088010302
DB07,RMDVL,0.282074315295458
DB07,AIYR,-1.23381028953321
DB07,RMDVR,-0.031356795320412
DB07,RMED,1.021406164919
DB07,RMEL,2.04542271708673
DB07,RMER,0.884488848806037
DB07,RMEV,0.724222086662054
DB07,RMFL,1.96284379620377
DB07,RMFR,1.20230014215322
DB07,RMGL,-0.378520401006436
DB07,RMGR,0.569364039355305
DB07,RMHL,0.548459428346561
DB07,ADEL,0.515290035132201
DB07,AIZL,0.244476193433422
DB07,RMHR,1.31246519021377
DB07,SAADL,0.429027252536283
DB07,SAADR,0.812362846533088
DB07,SAAVL,0.0652418422232894
DB07,SAAVR,0.501825212050097
DB07,SABD,1.6010043418841
DB07,SABVL,-0.215967174989806
DB07,SABVR,0.0493806157926566
DB07,SDQL,0.218789636585211
DB07,SDQR,0.385583849287178
DB07,AIZR,0.338447184499073
DB07,SIADL,-0.429652074607016
DB07,SIADR,0.563731435494365
DB07,SIAVL,1.38126260867574
DB07,SIAVR,0.502412388548571
DB07,SIBDL,0.035737552604612
DB07,SIBDR,0.884293091572291
DB07,SIBVL,0.653792902489549
DB07,SIBVR,0.802503204690266
DB07,SMBDL,0.783995497677993
DB07,SMBDR,0.569929354669037
DB07,ALA,-0.366122099187819
DB07,SMBVL,0.363746401852857
DB07,SMBVR,0.0468389685553552
DB07,SMDDL,0.645994111300724
DB07,SMDDR,-0.228366177808096
DB07,SMDVL,0.0837946859303809
DB07,SMDVR,0.456436424482918
DB07,URADL,0.982264183787952
DB07,URADR,0.393898638203354
DB07,URAVL,0.0669944987837016
DB07,URAVR,0.580875126992851
DB07,ALML,-0.0783799709349493
DB07,URBL,-0.262997282984555
DB07,URBR,0.112417653704876
DB07,URXL,0.769657032444061
DB07,URXR,0.929763514944363
DB07,URYDL,0.678612652255009
DB07,URYDR,0.370462036364715
DB07,URYVL,0.494214033862301
DB07,URYVR,0.461055091662353
DB07,VA01,0.128270519378798
DB07,VA02,0.264305831531832
DB07,ALMR,-0.250822198768539
DB07,VA03,-0.282426860075113
DB07,VA04,0.194617842090359
DB07,VA05,0.566155259869012
DB07,VA06,0.595454440009944
DB07,VA07,0.0273314708119511
DB07,VA08,0.0670914169656754
DB07,VA09,0.00106342899701267
DB07,VA10,0.518038732180822
DB07,VA11,0.252737816231638
DB07,VA12,-0.384949922707743
DB07,ALNL,0.860464780601659
DB07,VB01,-0.117738975061672
DB07,VB02,-0.144366421293316
DB07,VB03,0.123704322268873
DB07,VB04,-0.0399979234284478
DB07,VB05,0.0911395094971277
DB07,VB06,0.0325257851724291
DB07,VB07,-0.0379745102637465
DB07,VB08,-0.302422672630473
DB07,VB09,-0.0530426536753781
DB07,VB10,-0.474911697467095
DB07,ALNR,0.417297166787815
DB07,VB11,0.0594344653342124
DB07,VC01,0.980464831745458
DB07,VC02,0.37142432740385
DB07,VC03,0.0518961497501486
DB07,VC04,2.90270530518218
DB07,VC05,0.148517146642178
DB07,VD01,0.10153709561808
DB07,VD02,-0.897703972276829
DB07,VD03,0.229837397202106
DB07,VD04,-0.333863582842951
DB07,AQR,0.309453465268432
DB07,VD05,-0.579481145104648
DB07,VD06,-0.164528855365233
DB07,VD07,0.326155816746563
DB07,VD08,0.973488585759769
DB07,VD09,0.622620358391626
DB07,VD10,0.61398070396422
DB07,VD11,0.632959754207234
DB07,VD12,0.658223704654173
DB07,VD13,0.978163848762065
DB07,AS01,0.394074603866876
DB07,AS02,0.0217956058064123
DB07,ADER,-0.195468099395621
DB07,AS03,0.455215151216648
DB07,AS04,0.241220029034627
DB07,AS05,0.710420528065307
DB07,AS06,-0.038157830654744
DB07,AS07,0.00738134196414242
DB07,AS08,-0.169025567556281
DB07,AS09,-0.290285305160765
DB07,AS10,2.05612208408195
DB07,AS11,0.436529044323265
DB07,ASEL,0.929187154957179
DB07,ADFL,-0.181308994209398
DB07,ASER,1.49920121688612
DB07,ASGL,0.391478707524691
DB07,ASGR,0.138647377610465
DB07,ASHL,-0.0893518724046448
DB07,ASHR,0.0752323384005496
DB07,ASIL,0.0096707192553956
DB07,ASIR,-0.243277739937956
DB07,ASJL,-0.234690242525184
DB07,ASJR,-0.146933947937392
DB07,ASKL,-0.409941477363114
DB07,ADFR,0.955815589975844
DB07,ASKR,0.211862395625726
DB07,AUAL,1.64609774849084
DB07,AUAR,0.335114726945898
DB07,AVAL,0.0901016072114791
DB07,AVAR,-0.127441634467307
DB07,AVBL,2.6971105607121
DB07,AVBR,2.1992831511648
DB07,AVDL,0.583536325127487
DB07,AVDR,1.12667047598119
DB07,AVEL,0.707672248815084
DB07,ADLL,0.443129268640114
DB07,AVER,0.467453768217084
DB07,AVFL,1.03770843424483
DB07,AVFR,0.562294213623275
DB07,AVG,0.716834762349112
DB07,AVHL,1.22786730524181
DB07,AVHR,0.679575156753641
DB07,AVJL,0.048544765070948
DB07,AVJR,-0.151946306531783
DB07,AVKL,-0.656405108096373
DB07,AVKR,-0.518876547171246
DB07,ADLR,1.04446860286892
DB07,AVL,0.0962851802768419
DB07,AVM,-0.313510965014429
DB07,AWAL,-0.285837570965475
DB07,AWAR,0.347766939737338
DB07,AWBL,0.0777774830584655
DB07,AWBR,0.027452865581832
DB07,AWCL,1.6271431190672
DB07,AWCR,0.816459050980799
DB07,BAGL,-0.0156066995455059
DB07,BAGR,0.875083806729607
DB07,AFDL,0.0381387593328009
DB07,BDUL,0.487760101115359
DB07,BDUR,0.318449139692868
DB07,CEPDL,0.629069922435616
DB07,CEPDR,0.292884629708863
DB07,CEPVL,0.471836152067972
DB07,CEPVR,0.219524450707332
DB07,DA01,0.0770211223173058
DB07,DA02,-0.363471808319136
DB07,DA03,0.0707209619508969
DB07,DA04,-0.221001836134825
DB07,AFDR,0.518405869916372
DB07,DA05,0.0777131966438661
DB07,DA06,0.050832635841151
DB07,DA07,0.0090251936109155
DB07,DA08,0.784772316699572
DB07,DA09,0.164603767522629
DB07,DB01,0.0518674229186053
DB07,DB02,0.870156660380244
DB07,DB03,0.576397002078943
DB07,DB04,0.464895860921127
DB07,DB05,-0.394076245978863
DD01,ADAL,0.0818501176280905
DD01,ADAR,0.879940188880254
DD01,AIAL,1.81053121164867
DD01,DB06,0.012638110674787
DD01,DB07,0.288715647027408
DD01,DD01,-41.3579065782816
DD01,DD02,-0.896686288071595
DD01,DD03,-0.31793370984706
DD01,DD04,0.347405341790126
DD01,DD05,0.118107833789635
DD01,DD06,0.195897202007811
DD01,DVA,-0.497526886487364
DD01,DVB,-0.077179410781823
DD01,AIAR,-0.878497391194054
DD01,DVC,0.565998667630596
DD01,FLPL,0.206252432638294
DD01,FLPR,0.0284530371624371
DD01,HSNL,0.131690423155961
DD01,HSNR,0.176721157313679
DD01,IL1DL,0.217055299390149
DD01,IL1DR,-0.764777551104867
DD01,IL1L,-0.130797416564847
DD01,IL1R,0.361218680343269
DD01,IL1VL,-0.451145742318366
DD01,AIBL,-0.304635279601934
DD01,IL1VR,0.431310124485306
DD01,IL2DL,0.276748550610692
DD01,IL2DR,0.480853755527244
DD01,IL2L,1.03061181668014
DD01,IL2R,0.396458402537673
DD01,IL2VL,0.252098252995166
DD01,IL2VR,0.519805266059685
DD01,LUAL,0.585479440371328
DD01,LUAR,0.960849480434911
DD01,OLLL,-0.365309428700824
DD01,AIBR,-0.0630863956129917
DD01,OLLR,1.8040000541262
DD01,OLQDL,-0.178218729258937
DD01,OLQDR,-0.131159033725103
DD01,OLQVL,0.924996478633064
DD01,OLQVR,1.34434471721365
DD01,PDA,0.335135483415702
DD01,PDB,-0.13474325314896
DD01,PDEL,-0.133064287895786
DD01,PDER,0.265129733401876
DD01,PHAL,-0.238156275021441
DD01,AIML,-0.391217453679558
DD01,PHAR,-0.462023977952677
DD01,PHBL,-0.451711510108675
DD01,PHBR,-0.215421975789324
DD01,PHCL,0.204741040222467
DD01,PHCR,0.310548785005885
DD01,PLML,0.116290479857518
DD01,PLMR,0.205265818662545
DD01,PLNL,0.515916429610223
DD01,PLNR,0.922755713437949
DD01,PQR,-0.0114167731113718
DD01,AIMR,-1.95684140957195
DD01,PVCL,-0.160954323551354
DD01,PVCR,0.0020498167179893
DD01,PVDL,0.11879935606622
DD01,PVDR,-0.127865835274932
DD01,PVM,-0.0545568806243314
DD01,PVNL,0.210383732976742
DD01,PVNR,-0.512540361928058
DD01,PVPL,0.344715652849302
DD01,PVPR,0.216854250967595
DD01,PVQL,-0.326229795967944
DD01,AINL,2.49193796817018
DD01,PVQR,0.400973622013219
DD01,PVR,0.0642180124066644
DD01,PVT,0.502684916611762
DD01,PVWL,0.615879715599813
DD01,PVWR,0.439951112743113
DD01,RIAL,1.53206470469115
DD01,RIAR,1.20766836660169
DD01,RIBL,0.900626749339664
DD01,RIBR,-0.0905666716310344
DD01,RICL,-0.0749654940652924
DD01,AINR,-0.722079403057233
DD01,RICR,1.35909707627129
DD01,RID,0.133733921445088
DD01,RIFL,-1.97120354288726
DD01,RIFR,-0.545357803838367
DD01,RIGL,0.53588430669624
DD01,RIGR,0.183547473164899
DD01,RIH,0.599482310442422
DD01,RIML,0.561656815153679
DD01,RIMR,0.864333471066847
DD01,RIPL,-1.373318871395
DD01,AIYL,0.0766026751519488
DD01,RIPR,3.09526518494705
DD01,RIR,-0.530343391667604
DD01,RIS,-0.292795764161396
DD01,RIVL,0.658063348830063
DD01,RIVR,4.07135803149087
DD01,RMDDL,2.00368496269482
DD01,RMDDR,1.77689747393036
DD01,RMDL,1.18346263550973
DD01,RMDR,1.69357022134961
DD01,RMDVL,-0.21381515067568
DD01,AIYR,0.613144961040421
DD01,RMDVR,1.59418206714361
DD01,RMED,0.532779014877954
DD01,RMEL,0.205312388878094
DD01,RMER,-0.711458619028584
DD01,RMEV,0.12855571987342
DD01,RMFL,1.82794799297888
DD01,RMFR,2.13515008602465
DD01,RMGL,0.183711852565728
DD01,RMGR,1.12862916870838
DD01,RMHL,0.971050298773866
DD01,ADEL,0.216183981108965
DD01,AIZL,1.55828927932936
DD01,RMHR,0.443274182864045
DD01,SAADL,1.80355663215589
DD01,SAADR,1.03016736311222
DD01,SAAVL,1.50768468454368
DD01,SAAVR,0.756154708115167
DD01,SABD,1.06196737251275
DD01,SABVL,0.0588196607166035
DD01,SABVR,-0.0175815600402466
DD01,SDQL,-0.548599080393694
DD01,SDQR,-0.0111735375297061
DD01,AIZR,1.81939554764318
DD01,SIADL,2.14486515539569
DD01,SIADR,-1.00910950276955
DD01,SIAVL,0.286700748751689
DD01,SIAVR,0.810158941910939
DD01,SIBDL,0.206230647063128
DD01,SIBDR,0.357291066549259
DD01,SIBVL,1.05437591753595
DD01,SIBVR,0.781937080492301
DD01,SMBDL,1.31387596694241
DD01,SMBDR,0.897520247362513
DD01,ALA,-0.469644653833006
DD01,SMBVL,1.76365515182301
DD01,SMBVR,1.08734598268478
DD01,SMDDL,0.507317785173913
DD01,SMDDR,1.48445296397287
DD01,SMDVL,0.524311394138897
DD01,SMDVR,0.791859810881077
DD01,URADL,0.24705538725956
DD01,URADR,0.620742658090273
DD01,URAVL,0.47459553620772
DD01,URAVR,0.108537243620567
DD01,ALML,-0.249841894883227
DD01,URBL,-0.384957859508606
DD01,URBR,-0.215459548153923
DD01,URXL,0.252832177892873
DD01,URXR,-1.07662336163529
DD01,URYDL,0.208465227178573
DD01,URYDR,-0.0845579939117304
DD01,URYVL,0.0329546146239102
DD01,URYVR,0.0975031867811624
DD01,VA01,0.181550222880041
DD01,VA02,0.198621500047198
DD01,ALMR,-0.190327192390548
DD01,VA03,0.163059867018734
DD01,VA04,0.395803098283781
DD01,VA05,-0.376298629207255
DD01,VA06,-0.120028156627509
